# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4
#           Crank    subgrid_scale    subgrid_scale    subgrid_scale
#           (DEG)         VELOCITY      TEMPERATURE         VELOCITY
#          (none)         Region_0         Region_0         Region_1
   -3.4858916e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4849505e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4841544e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4832188e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4824221e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4816188e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4806898e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4798863e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4790294e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4782401e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4774176e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4766488e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4758439e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4750381e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4742376e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4734305e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4726228e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4718145e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4710055e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4703583e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4695513e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4687494e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4680207e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4672177e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4664693e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4656250e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4648165e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4640132e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4632035e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4623677e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4616315e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4610259e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4604552e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4597418e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4592138e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4585539e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4578014e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4569556e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4562143e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4554471e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4546800e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4539934e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4533624e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4526156e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4520044e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4513676e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4507661e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4500550e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4494098e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4487612e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4481930e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4475957e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4470257e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4463256e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4457888e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4451712e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4446185e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4439311e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4433878e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4427087e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4421223e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4414746e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4407697e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4400407e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4392208e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4386951e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4380378e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4372269e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4364679e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4356588e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4348879e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4340709e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4332593e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4324415e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4316232e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4308046e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4301496e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4293310e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4286760e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4278639e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4270514e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4264014e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4255889e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4247696e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4241141e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4232947e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4224744e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4218182e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4209979e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4201769e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4195200e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4186990e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4180423e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4172292e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4164194e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4157715e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4149616e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4143138e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4135039e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4128560e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4120462e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4113983e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4105912e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4097734e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4091192e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4083014e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4076472e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4068299e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4061760e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4053670e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4047198e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4042020e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4035548e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4030370e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4023898e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4018720e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4012248e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.4004159e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3997687e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3992509e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3986038e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3977993e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3969882e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3964583e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3957960e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3950297e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3944167e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3936504e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3930374e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3923124e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3917324e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3910073e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3902238e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3897649e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3891914e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3884744e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3876668e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3870208e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3862439e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3854534e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3848211e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3840306e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3832156e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3825635e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3817883e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3811681e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3803928e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3797726e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3789974e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3783772e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3776019e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3769817e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3762064e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3755862e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3748110e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3740169e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3732115e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3725671e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3717702e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3711327e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3703358e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3696983e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3689014e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3682639e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3677538e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3671163e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3666063e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3659688e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3651719e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3645344e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3640244e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3633868e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3625899e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3619524e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3611555e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3605180e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3597211e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3590836e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3585736e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3579361e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3571392e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3565016e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3557047e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3550672e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3545572e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3539197e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3531228e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3522187e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3514954e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3506700e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3500097e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3494815e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3490589e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3485307e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3478704e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3470451e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3463848e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3458565e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3451963e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3443768e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3437212e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3431968e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3425412e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3417217e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3410662e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3405417e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3398861e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3390667e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3384111e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3378867e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3374671e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3369426e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3362871e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3354676e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3348120e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3339926e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3333370e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3328126e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3321570e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3313375e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3306820e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3301575e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3295019e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3289775e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3283219e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3275024e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3268469e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3260274e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3253718e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3245524e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3238968e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3233724e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3227168e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3218973e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3212418e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3204223e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3197667e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3192423e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3185867e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3177672e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3169407e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3162794e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3157504e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3150892e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3145602e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3138989e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3130729e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3124121e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3118834e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3114605e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3109318e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3102710e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3097424e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3090815e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3085529e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3078921e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3073634e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3067026e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3061739e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3055131e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3049845e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3043236e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3034976e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3028368e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3020108e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3013500e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.3005239e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2998631e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2993345e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2986736e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2978476e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2971868e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2966581e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2959973e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2954687e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2948079e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2942792e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2936184e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2930897e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2924289e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2919003e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2914773e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2909487e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2902879e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2894618e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2888010e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2879790e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2873214e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2864993e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2856709e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2850082e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2841797e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2833517e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2826893e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2818612e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2811988e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2803707e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2797083e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2788802e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2780578e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2773998e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
   -3.2768734e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
